date,fr_median,fr_mean,fr_std,or_median,or_mean,or_std,fr_or_corr,mean_overlap,n_edges
2007-08-14,2.0,1.5319148936170213,3.1947501072972906,0.5,0.48745356298547793,0.1455209990643328,0.9459879288980764,0.3915244330137948,47
2007-08-15,1.0,1.608695652173913,2.808978313950103,0.4652777777777779,0.46585576259489314,0.1517958224874047,0.9418373580069627,0.3942025365938409,46
2007-08-16,2.0,2.0638297872340425,2.9347822806568464,0.5,0.4839834515366431,0.1598920751365601,0.9289968919625661,0.4194211816552241,47
2007-08-17,1.5,1.4565217391304348,2.864372772521446,0.44821428571428573,0.4643892339544515,0.15071050418217014,0.9273619134915094,0.38855335485770265,46
2007-08-20,2.0,1.4680851063829787,2.516761375765318,0.5,0.47153909919867376,0.11468533362803571,0.9491571959961113,0.3862689910562251,47
2007-08-21,2.0,1.3829787234042554,2.8250640473956925,0.5,0.4790611279972983,0.1427837209716392,0.9108999985032604,0.38315685496536556,47
2007-08-22,2.0,1.148936170212766,2.924429192561984,0.5,0.46877744005403593,0.14885951217990567,0.9450238307503916,0.37396675428590326,47
2007-08-23,2.0,1.7234042553191489,2.549110213217708,0.4999999999999999,0.47862208713272547,0.13439653298998241,0.9251552270582893,0.39381251136570283,47
2007-08-24,2.0,2.021276595744681,2.629532453402086,0.5,0.48783580485708145,0.1270206380359459,0.9424154133474734,0.4091929937674618,47
2007-08-27,2.0,2.0425531914893615,2.259330034460985,0.5,0.4752655736698291,0.13014767279038175,0.9419426606161899,0.40835234505447265,47
2007-08-28,2.0,2.0638297872340425,2.391512076821024,0.4666666666666667,0.47930597771023303,0.1307643225800781,0.9576820434913906,0.4102391107710257,47
2007-08-29,2.0,1.851063829787234,2.6091387949369245,0.48214285714285743,0.48175447483958117,0.13874031927730288,0.9601772971094389,0.39964084378977993,47
2007-08-30,2.0,1.7872340425531914,2.8504286367683704,0.45833333333333337,0.47055893279297534,0.13015691895578277,0.9530270296114179,0.3978462435909244,47
2007-08-31,1.0,1.9361702127659575,3.06249971129238,0.4444444444444444,0.47184995855208617,0.14666704635511865,0.938869530724779,0.40671403065020084,47
2007-09-04,1.0,1.872340425531915,3.057025541389244,0.44444444444444453,0.4730304565410948,0.14654608562171687,0.9401270559237285,0.4054294995784356,47
2007-09-05,1.0,1.6595744680851063,3.1574066637351588,0.44444444444444453,0.4650455927051671,0.1436014054199782,0.9534200074669732,0.3930020334275653,47
2007-09-06,1.0,2.25,3.5029749261639505,0.4444444444444444,0.47800024050024054,0.15756061190776133,0.9834614452701175,0.42245416620416626,48
2007-09-07,1.0,2.2916666666666665,3.1288864721423746,0.42857142857142855,0.47768759018759016,0.14377570381513374,0.9661799386309167,0.42163779507529503,48
2007-09-10,1.0,1.625,3.473860724515785,0.44949494949494945,0.4712699915824916,0.1653978834930596,0.9737491143301518,0.39252865190365194,48
2007-09-11,1.0,1.7083333333333333,3.4275740530131347,0.4444444444444444,0.4769923941798942,0.1704464492542532,0.9562081982716903,0.3951672170422171,48
2007-09-12,1.0,2.0,2.931850044059393,0.4444444444444444,0.4696785484019527,0.13645787544167567,0.9617377135895154,0.4076881747094513,47
2007-09-13,1.0,1.446808510638298,3.836046893853419,0.44444444444444453,0.4558840686500262,0.1800536281012926,0.9748153707542943,0.3862648580733687,47
2007-09-14,1.0,1.4893617021276595,3.7181117400805426,0.4545454545454545,0.45609898375855823,0.17640692050574786,0.9621703717806949,0.3866355866355867,47
2007-09-17,1.0,1.702127659574468,3.701149296010985,0.46031746031746046,0.47335282920389316,0.17957919425900037,0.9638908833148111,0.3993198881496753,47
2007-09-18,1.0,1.7551020408163265,3.8731446499431947,0.5,0.4954648526077098,0.18649199733392174,0.9741875500016655,0.4027594854125467,49
